month,n_calls,n_companies,total_words,final_price_up_per10k_mean,final_price_up_per10k_median,final_price_up_per10k_std,final_price_up_per10k_p25,final_price_up_per10k_p75,final_price_up_forward_per10k_mean,final_price_up_forward_per10k_median,final_price_up_forward_per10k_std,final_price_up_forward_per10k_p25,final_price_up_forward_per10k_p75,final_price_down_per10k_mean,final_price_down_per10k_median,final_price_down_per10k_std,final_price_down_per10k_p25,final_price_down_per10k_p75,final_price_down_forward_per10k_mean,final_price_down_forward_per10k_median,final_price_down_forward_per10k_std,final_price_down_forward_per10k_p25,final_price_down_forward_per10k_p75,input_cost_up_per10k_mean,input_cost_up_per10k_median,input_cost_up_per10k_std,input_cost_up_per10k_p25,input_cost_up_per10k_p75,input_cost_up_forward_per10k_mean,input_cost_up_forward_per10k_median,input_cost_up_forward_per10k_std,input_cost_up_forward_per10k_p25,input_cost_up_forward_per10k_p75,input_cost_down_per10k_mean,input_cost_down_per10k_median,input_cost_down_per10k_std,input_cost_down_per10k_p25,input_cost_down_per10k_p75,input_cost_down_forward_per10k_mean,input_cost_down_forward_per10k_median,input_cost_down_forward_per10k_std,input_cost_down_forward_per10k_p25,input_cost_down_forward_per10k_p75,wage_up_per10k_mean,wage_up_per10k_median,wage_up_per10k_std,wage_up_per10k_p25,wage_up_per10k_p75,wage_up_forward_per10k_mean,wage_up_forward_per10k_median,wage_up_forward_per10k_std,wage_up_forward_per10k_p25,wage_up_forward_per10k_p75,wage_down_per10k_mean,wage_down_per10k_median,wage_down_per10k_std,wage_down_per10k_p25,wage_down_per10k_p75,wage_down_forward_per10k_mean,wage_down_forward_per10k_median,wage_down_forward_per10k_std,wage_down_forward_per10k_p25,wage_down_forward_per10k_p75,demand_up_per10k_mean,demand_up_per10k_median,demand_up_per10k_std,demand_up_per10k_p25,demand_up_per10k_p75,demand_up_forward_per10k_mean,demand_up_forward_per10k_median,demand_up_forward_per10k_std,demand_up_forward_per10k_p25,demand_up_forward_per10k_p75,demand_down_per10k_mean,demand_down_per10k_median,demand_down_per10k_std,demand_down_per10k_p25,demand_down_per10k_p75,demand_down_forward_per10k_mean,demand_down_forward_per10k_median,demand_down_forward_per10k_std,demand_down_forward_per10k_p25,demand_down_forward_per10k_p75,supply_tight_per10k_mean,supply_tight_per10k_median,supply_tight_per10k_std,supply_tight_per10k_p25,supply_tight_per10k_p75,supply_tight_forward_per10k_mean,supply_tight_forward_per10k_median,supply_tight_forward_per10k_std,supply_tight_forward_per10k_p25,supply_tight_forward_per10k_p75,supply_ease_per10k_mean,supply_ease_per10k_median,supply_ease_per10k_std,supply_ease_per10k_p25,supply_ease_per10k_p75,supply_ease_forward_per10k_mean,supply_ease_forward_per10k_median,supply_ease_forward_per10k_std,supply_ease_forward_per10k_p25,supply_ease_forward_per10k_p75,inventory_excess_per10k_mean,inventory_excess_per10k_median,inventory_excess_per10k_std,inventory_excess_per10k_p25,inventory_excess_per10k_p75,inventory_excess_forward_per10k_mean,inventory_excess_forward_per10k_median,inventory_excess_forward_per10k_std,inventory_excess_forward_per10k_p25,inventory_excess_forward_per10k_p75,inventory_short_per10k_mean,inventory_short_per10k_median,inventory_short_per10k_std,inventory_short_per10k_p25,inventory_short_per10k_p75,inventory_short_forward_per10k_mean,inventory_short_forward_per10k_median,inventory_short_forward_per10k_std,inventory_short_forward_per10k_p25,inventory_short_forward_per10k_p75,margin_pressure_per10k_mean,margin_pressure_per10k_median,margin_pressure_per10k_std,margin_pressure_per10k_p25,margin_pressure_per10k_p75,margin_pressure_forward_per10k_mean,margin_pressure_forward_per10k_median,margin_pressure_forward_per10k_std,margin_pressure_forward_per10k_p25,margin_pressure_forward_per10k_p75,pricing_absorption_per10k_mean,pricing_absorption_per10k_median,pricing_absorption_per10k_std,pricing_absorption_per10k_p25,pricing_absorption_per10k_p75,pricing_absorption_forward_per10k_mean,pricing_absorption_forward_per10k_median,pricing_absorption_forward_per10k_std,pricing_absorption_forward_per10k_p25,pricing_absorption_forward_per10k_p75,uncertainty_per10k_mean,uncertainty_per10k_median,uncertainty_per10k_std,uncertainty_per10k_p25,uncertainty_per10k_p75,uncertainty_forward_per10k_mean,uncertainty_forward_per10k_median,uncertainty_forward_per10k_std,uncertainty_forward_per10k_p25,uncertainty_forward_per10k_p75,price_balance_mean,price_balance_median,price_balance_std,price_balance_p25,price_balance_p75,cost_balance_mean,cost_balance_median,cost_balance_std,cost_balance_p25,cost_balance_p75,wage_balance_mean,wage_balance_median,wage_balance_std,wage_balance_p25,wage_balance_p75,demand_balance_mean,demand_balance_median,demand_balance_std,demand_balance_p25,demand_balance_p75,supply_balance_mean,supply_balance_median,supply_balance_std,supply_balance_p25,supply_balance_p75,inventory_balance_mean,inventory_balance_median,inventory_balance_std,inventory_balance_p25,inventory_balance_p75,forward_price_balance_mean,forward_price_balance_median,forward_price_balance_std,forward_price_balance_p25,forward_price_balance_p75,forward_cost_balance_mean,forward_cost_balance_median,forward_cost_balance_std,forward_cost_balance_p25,forward_cost_balance_p75,price_balance_positive_share,price_balance_negative_share,cost_balance_positive_share,cost_balance_negative_share,demand_balance_positive_share,demand_balance_negative_share,supply_balance_positive_share,supply_balance_negative_share,wage_balance_positive_share,wage_balance_negative_share,hash_000,hash_001,hash_002,hash_003,hash_004,hash_005,hash_006,hash_007,hash_008,hash_009,hash_010,hash_011,hash_012,hash_013,hash_014,hash_015,hash_016,hash_017,hash_018,hash_019,hash_020,hash_021,hash_022,hash_023,hash_024,hash_025,hash_026,hash_027,hash_028,hash_029,hash_030,hash_031,hash_032,hash_033,hash_034,hash_035,hash_036,hash_037,hash_038,hash_039,hash_040,hash_041,hash_042,hash_043,hash_044,hash_045,hash_046,hash_047,hash_048,hash_049,hash_050,hash_051,hash_052,hash_053,hash_054,hash_055,hash_056,hash_057,hash_058,hash_059,hash_060,hash_061,hash_062,hash_063,hash_064,hash_065,hash_066,hash_067,hash_068,hash_069,hash_070,hash_071,hash_072,hash_073,hash_074,hash_075,hash_076,hash_077,hash_078,hash_079,hash_080,hash_081,hash_082,hash_083,hash_084,hash_085,hash_086,hash_087,hash_088,hash_089,hash_090,hash_091,hash_092,hash_093,hash_094,hash_095,hash_096,hash_097,hash_098,hash_099,hash_100,hash_101,hash_102,hash_103,hash_104,hash_105,hash_106,hash_107,hash_108,hash_109,hash_110,hash_111,hash_112,hash_113,hash_114,hash_115,hash_116,hash_117,hash_118,hash_119,hash_120,hash_121,hash_122,hash_123,hash_124,hash_125,hash_126,hash_127,hash_128,hash_129,hash_130,hash_131,hash_132,hash_133,hash_134,hash_135,hash_136,hash_137,hash_138,hash_139,hash_140,hash_141,hash_142,hash_143,hash_144,hash_145,hash_146,hash_147,hash_148,hash_149,hash_150,hash_151,hash_152,hash_153,hash_154,hash_155,hash_156,hash_157,hash_158,hash_159,hash_160,hash_161,hash_162,hash_163,hash_164,hash_165,hash_166,hash_167,hash_168,hash_169,hash_170,hash_171,hash_172,hash_173,hash_174,hash_175,hash_176,hash_177,hash_178,hash_179,hash_180,hash_181,hash_182,hash_183,hash_184,hash_185,hash_186,hash_187,hash_188,hash_189,hash_190,hash_191,hash_192,hash_193,hash_194,hash_195,hash_196,hash_197,hash_198,hash_199,hash_200,hash_201,hash_202,hash_203,hash_204,hash_205,hash_206,hash_207,hash_208,hash_209,hash_210,hash_211,hash_212,hash_213,hash_214,hash_215,hash_216,hash_217,hash_218,hash_219,hash_220,hash_221,hash_222,hash_223,hash_224,hash_225,hash_226,hash_227,hash_228,hash_229,hash_230,hash_231,hash_232,hash_233,hash_234,hash_235,hash_236,hash_237,hash_238,hash_239,hash_240,hash_241,hash_242,hash_243,hash_244,hash_245,hash_246,hash_247,hash_248,hash_249,hash_250,hash_251,hash_252,hash_253,hash_254,hash_255
2005-10-31,6,6,23441,2.0491945992961256,0.0,3.1162467096708695,0.0,3.122398001665279,0.3872366790582404,0.0,0.8658875377554947,0.0,0.0,1.8162047422550653,0.0,3.566938254089778,0.0,0.8712825278810408,0.27043106712099085,0.0,0.6047022493103439,0.0,0.0,0.968091697645601,0.0,2.164718844388737,0.0,0.0,0.1936183395291202,0.0,0.4329437688777473,0.0,0.0,0.1936183395291202,0.0,0.4329437688777473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6938662225922841,0.0,1.5515320410073479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8112932013629726,0.0,1.8141067479310315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.902840551631121,0.0,7.734621686630097,0.0,1.7425650557620815,0.3872366790582404,0.0,0.8658875377554947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8112932013629726,0.0,1.8141067479310315,0.0,0.0,0.27043106712099085,0.0,0.6047022493103439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1936183395291202,0.0,0.4329437688777473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.890359168241966,0.0,4.226971602078997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05158730158730159,0.0,0.48531275549641006,0.0,0.375,0.09523809523809523,0.0,0.21295885499997996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041666666666666664,0.0,0.3656235161413385,0.0,0.0,0.26587301587301587,0.0,0.3835271783040394,0.0,0.5,-0.125,0.0,0.2795084971874737,0.0,0.0,0.027777777777777773,0.0,0.33907098932593616,0.0,0.0,0.08333333333333333,0.0,0.1863389981249825,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,-0.023048109986063478,0.032819576850235184,0.006982232754763756,-0.08272835834094132,0.005038536046778084,0.038026555698139626,0.014319499384673468,0.008305042716801365,-0.026767779436499498,0.06512685969955236,-0.002883357974624707,0.00789151633822495,-0.003384775492388418,-0.008800407839965928,-0.07437117949475354,0.05672140878233389,-0.006440746737002591,0.034254269421271015,-0.028384455357662566,0.036699362105677424,-0.1337806706471928,-0.0025140070485652906,-0.005532824236374553,0.00402284119669656,0.48058119160535334,-0.004364413708849924,-0.053892379371864606,0.02946869514864019,0.03666727358623138,0.0143051383281617,-0.05949652308381742,0.02399374830362745,-0.02115923822053577,-0.018880726777594437,-0.028273813009631252,-0.02697078825460519,-0.0043211099091738136,0.006335940389381571,0.0011913132031728506,-0.006467196331844455,0.05231517605586991,-0.0026213792751122802,-0.04113627756471439,0.018082744434709284,-0.0296919553364022,-0.05129703187569306,0.0032525778471187614,-0.01452309468973236,0.042006645732562804,-0.05003028170658685,0.01670275806077357,-0.0016119573211553844,-0.005946856771110909,0.016496025001743724,-0.0017757501132181115,-0.06475153089271445,-0.04374205273858697,0.0058107739671230145,0.0020202245486403377,-0.01782080634628856,0.006443611238858946,0.02132675655264535,0.001083703595864488,-0.0028980295873175833,-0.02393745081373375,0.058775659433321824,0.024711407345277058,0.029575012449450485,0.01644012009052596,-0.018219285718868487,0.01531090651929558,-0.0003351346213812595,-0.053248198604089296,0.02897132431811846,-0.02208284932715918,-0.015527656670935681,0.03142314419479392,0.018433391284924026,-0.016620073603772146,-0.0012503949496309565,-0.04499037173345923,-0.018700567452362378,-0.023933374250671272,-0.044684574524541325,0.019702538508835913,-0.003947283921280091,0.027429284575150505,-0.026945503611358973,-0.03694448807142205,0.03500971323416573,-0.05824695209621341,0.02710465074026422,-0.017155603473519174,0.029815621271202658,-0.01975473830483744,-0.0035707175704859317,0.0016446289350281254,-0.03653133487676088,0.015507626669742064,0.00567695967990024,-0.02805187618732595,-0.003860825228839846,0.0529681289089336,0.037379385253451795,0.003908698362296736,0.02395409165354051,-0.006701851593161302,0.10182031659629893,0.03384114205789979,-0.012257251951529623,-0.035403372775814644,0.005511484072555532,-0.05327253405149654,-0.00806145966465927,-0.022654480258245527,-0.06960310738399807,0.018998260303203417,-0.022398814011426595,0.009245720391489201,-0.0017336274688577017,-0.004098687452648205,-0.03164771261491022,0.028691254622962768,0.02599031752254732,0.018858124293052066,-0.06529833451594091,-0.02362454628448001,0.00041140916548279793,0.004160393359860261,-0.002670567589835863,0.007726049697759606,-0.03741216501285732,0.015224983221657037,0.012548303556381613,0.0070221935008661805,0.0034695453463273753,-0.006834947342118425,0.021168041080904712,-0.0071944447092131,0.009380130607844012,-0.006532183459177168,-0.02801431101615171,0.04849547294483047,0.014363770561327857,0.05650278261021239,-0.010049445048091866,-0.0012482039758639162,-0.0009419349767699038,0.004750563141444202,0.037034840782286395,-0.026895664404745164,0.004248684305753135,-0.06886101727069356,0.05959781158775385,-0.023681359936293982,-0.017767127879742255,0.02285226870039271,-0.007261263764986471,0.02010905559086438,0.035760572113688834,-0.001890994413353264,-0.015866874253555503,0.06435611476028481,-0.02412053254445969,0.0103427889163901,0.025866188664560374,0.01361645551991198,-0.03363878932226935,-0.035157944798647284,-0.0006490228755905006,0.09477915081937871,-0.04053481798026868,0.0040651138644813055,-0.011063031185470711,0.058635955967675006,-0.004968888532445331,0.033729227176321534,-0.00038057443484693635,-0.05396347831161444,0.0007326498268990846,-0.06966185652530978,-0.03551754517386819,-0.005206898680243894,-0.00962689332417145,-0.018844972959742745,0.042900344150340324,-0.010739604859637692,-0.02551392354825785,0.009564322540485037,-0.0022172285422154456,0.02740036240710428,0.007945934090098769,-0.011899870681016196,-0.007340081663749228,0.031194675416833278,0.001804420548836464,-0.019719330047582858,0.027560980197088747,-0.10600437967464575,-0.01351352386721665,0.020283668840789932,-0.01675436145837392,-0.027425091732310152,-0.04450340272385669,-0.011337920291936365,-0.012872094359492237,0.0250066562508099,0.0035378705428954385,-0.013319464065078265,-0.001997843716438758,-0.018150097269960735,0.049617192438782515,-0.014859308021884595,-0.0013977903969462913,0.0037013353142874715,-0.03542882408499116,0.01326393259801747,0.009684871630255682,0.022091737301173846,-0.006904023340721112,-0.011695549456593799,-0.0038747924075529876,0.014579180683333097,0.0133585660166815,0.03992700240878043,-0.01512917986705902,0.015963267464121435,-0.016448114150910385,0.009843720921700607,0.013493245027310412,0.006146467777151307,-0.0250623728899682,0.0066485458735839375,-0.04039764413842677,-0.030870488492232704,-0.003738195046903948,-0.00014045798998075688,0.009217892155012232,0.008816089368219164,0.012015284921784003,-0.01346643797292367,0.01763158561677366,-0.0008075944058819647,-0.012012493203709626,-0.0033994098010147887,0.011906847694919643,-0.019045213000129468,0.12001648429707246,-0.031128325287988066,-0.015251676373547803,-0.0010237965295008921,0.013705172779316209,-0.043885161243059245,-0.02260072115755025,0.000677025865094702,0.04819157772914443
2005-11-30,11,11,42838,2.176920872274063,0.0,3.7550796753952755,0.0,2.0461173564483683,0.20525872862743488,0.0,0.6490850920931011,0.0,0.0,1.3011839017742586,0.0,3.3427823180513037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7316918381644761,0.0,1.6699220808228965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4722843858969945,0.0,3.9943354225042405,0.0,0.0,0.6335128286347799,0.0,2.003343465421843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3508648819339672,0.0,1.1095321778774005,0.0,0.0,0.3508648819339672,0.0,1.1095321778774005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3508648819339672,0.0,1.1095321778774005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5111390604689547,0.0,2.2131851444489037,0.0,3.0586798580877117,1.092259667070119,0.0,1.493412109527996,0.0,2.418746301659585,0.12272727272727274,0.0,0.46970185725707303,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1212121212121212,0.0,0.25712973861328997,0.0,0.0,0.10606060606060605,0.0,0.22777721785413496,0.0,0.0,-0.045454545454545456,0.0,0.1437398936440172,0.0,0.0,0.045454545454545456,0.0,0.14373989364401724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.18181818181818182,0.0,0.0,0.18181818181818182,0.0,0.18181818181818182,0.0,0.0,0.0,0.007888511463512165,0.02442325921924844,-0.03441444586653309,-0.084530422125127,-0.022430500167058928,0.01846799136543827,0.008176960688330433,-0.0028997666919317548,-0.002464760894636152,0.03215831328620412,0.024114917975548465,0.007736056086660482,0.0023024853672143444,-0.0037047356666737824,-0.10055609286914063,0.04551433076196816,-0.03061587412425372,0.017837742621302187,-0.08432088043739071,0.010043435590081251,-0.21997975582845283,0.018133088262063148,0.007561523677556931,0.020861703983406126,0.5274888392820186,-0.01635977167554327,-0.040341198020898465,-0.0018726957357282246,0.007218626696099009,0.04310479745242715,-0.051577279307233256,-0.019616881543278585,-0.03839349884584453,-0.0013722226614149026,-0.02486310522979576,-0.011465068202044217,0.038906228647855645,-0.027090279101102486,-0.012714570567415597,0.006180701426416157,-0.006429459641574555,-0.010396541589964425,0.0044921355391578845,0.01581295160386122,-0.002078675253396758,-0.059573392679179424,-0.02402886745550856,0.019198379754669377,0.07974678170899036,-0.02409353278887696,-0.019007849892593662,-0.005537382809826436,-0.01123945346046937,0.06238420725647854,0.009884136933911351,-0.015192155197826452,-0.03344937667398548,-0.004699915408735328,0.009818194446917351,0.008450467586032361,0.01040573431827669,0.06952449204936689,0.001400927255858255,-0.016825185091843293,-0.03472385761136456,0.06115115232193435,0.007274469425065888,-0.02226209301489199,0.012081956378485413,0.018896288383373212,0.024749997434023428,0.004273328493279788,-0.03814477175105687,0.005061408560737019,0.009394237043419167,-0.04847751973726915,0.03013616082621252,0.02105451256889628,-0.018588849922890713,-0.022100996143179258,-0.0594806765563477,-0.007046115589561808,-0.007090129460715202,-0.014980322961160957,0.01693227501913423,-0.027562431268782116,0.00975964356113843,-0.0027105358970219958,-0.0031768909712817832,0.020505338977734846,-0.009124495936874295,0.01832263191199847,0.019028148570341876,0.014620283475262284,-0.02865474191510202,-0.006549270442647031,0.05239590918115782,0.009516222709877238,0.011098336192325043,0.03337829212920482,0.007844336014883737,-0.001509508664175069,-0.005248409955821496,0.008017800212259105,0.012168078245763542,-0.027158132667045868,-0.015240428554087915,0.06170868204690689,0.04389044772745976,-0.0025695584183793693,-0.009466380253527178,-0.011820217573265597,-0.03771468171947827,-0.015152549331493164,0.0079159709511933,-0.019146088169329598,0.03206516855559572,-0.03577476740857706,-0.0005360456279077222,0.03794672668222826,0.0007840473039176156,-0.019073252001338446,0.05865081218120765,0.016471891759594324,-0.00626742228689525,-0.01682266979611162,0.00978568352482157,0.026596282989593992,0.003710475452729756,-0.010708478300581407,-0.01039678512777527,-0.016949332494451286,0.02815019680525147,-0.011251637758286028,0.008565960275842784,0.04712242622195881,0.005298741238934205,0.012101589225264754,-0.007294163176659873,-0.005298381743608199,0.012799124880642464,-0.01717782974334522,0.07545082662470179,0.0076502673188412,0.005239112517541819,-0.0005313292645534018,-0.021622867505818752,-0.025399541106190995,0.006253561183641578,0.04178461615417291,-0.03623803635355828,0.003011834284231626,-0.02782553088209033,0.0211279747091226,-0.044467994587973486,-0.020805785676922737,0.018181547390442383,0.016727612372458543,0.012885163928977589,0.0006886124271981114,0.0504020640845678,0.005992539810292758,0.024339545845430525,-0.026299310296187196,0.0038923048252431773,0.026051121892469366,-0.03961799571673619,0.017218098296374103,-0.014873392308201717,-1.484650777397661e-05,0.07723213369119239,0.0036825185337534603,-0.04866178486175206,-0.009765332067485087,0.0454712978551292,-0.009653056333712539,0.04027153661694265,-0.0263511548621413,-0.051592436281110494,0.007179470788677759,-0.026259655645165234,-0.0209459414942071,-0.004469239661117049,-0.006485582439150469,-0.016045835663347604,0.02232059944705213,-0.0035122126102824515,-0.03178675114273202,0.014469492374982395,0.01145872926618433,0.05838924491091635,-0.016767003548201098,0.007449697634771226,0.011133677072499135,-0.01816574703446122,-0.002136482750753516,-0.002636594471880382,0.05578370104651331,-0.07997387558153914,-0.02262372331160537,0.0003216561931344283,-0.020959137272362243,0.00013802033966249264,0.02354322309955572,-0.009434554053681429,0.000679577941763838,-0.013036285836308599,-0.005156106530175249,0.002514941164581974,-0.01481615604706854,-0.02987816672950534,0.011993284269901632,-0.001917241663832514,0.011981556026757068,-0.0020324212695029204,0.022895180341001374,-0.007531150879702849,0.01781864229895253,-0.002805300639143403,-0.002513478861039259,0.03271583698667286,-0.0003127315901726858,-0.007048242371542748,0.012649119445234556,0.008694754096974906,-0.0058287135090044915,0.010408771106004909,-0.001196661353617533,0.005609947602232644,-0.0026181528250314745,0.0009819924526763785,0.016799040594449904,0.004813799404401997,-0.007550888673157099,-0.02669958256744722,-0.06217303114837522,0.010665595115746268,0.02282510926474893,0.014296680322355747,0.014797177399889222,0.03562873300063313,0.006486234188368956,-0.011780375636420419,0.03265504462807759,0.02846774148777126,0.028371474916011254,0.030892466243605855,0.12995492967531622,-0.027580136318446972,-0.021891646309967733,0.000281155518218912,0.005058651147287877,-0.04947700849569841,0.005475337735802293,0.01256532675502884,0.026441862917257666
