series,vintage,origin,survey_q,horizon_quarters,target_annualized_pct
core_cpi,most_recent_release,2006Q1,2006Q2,4,2.592993268137779
core_cpi,most_recent_release,2006Q2,2006Q3,1,2.7175862110579514
core_cpi,most_recent_release,2006Q2,2006Q3,2,2.387904991900347
core_cpi,most_recent_release,2006Q2,2006Q3,4,2.2623214722727014
core_cpi,most_recent_release,2006Q3,2006Q4,1,2.058223772742744
core_cpi,most_recent_release,2006Q3,2006Q4,2,2.1974591082435557
core_cpi,most_recent_release,2006Q3,2006Q4,4,2.097159157312552
core_cpi,most_recent_release,2006Q4,2007Q1,1,2.3366944437444177
core_cpi,most_recent_release,2006Q4,2007Q1,2,2.136737952645085
core_cpi,most_recent_release,2006Q4,2007Q1,4,2.284066358232246
core_cpi,most_recent_release,2007Q1,2007Q2,1,1.9367814615457373
core_cpi,most_recent_release,2007Q1,2007Q2,2,1.996859206381538
core_cpi,most_recent_release,2007Q1,2007Q2,4,2.3600334115712096
core_cpi,most_recent_release,2007Q2,2007Q3,1,2.0569369512173328
core_cpi,most_recent_release,2007Q2,2007Q3,2,2.4313947638194273
core_cpi,most_recent_release,2007Q2,2007Q3,4,2.309388274923711
core_cpi,most_recent_release,2007Q3,2007Q4,1,2.8058525764215085
core_cpi,most_recent_release,2007Q3,2007Q4,2,2.7232076167608605
core_cpi,most_recent_release,2007Q3,2007Q4,4,2.436742905113935
core_cpi,most_recent_release,2007Q4,2008Q1,1,2.640562657100287
core_cpi,most_recent_release,2007Q4,2008Q1,2,2.1873817860280025
core_cpi,most_recent_release,2007Q4,2008Q1,4,1.9797983783838908
core_cpi,most_recent_release,2008Q1,2008Q2,1,1.7342009149557869
core_cpi,most_recent_release,2008Q1,2008Q2,2,2.1502781934670225
core_cpi,most_recent_release,2008Q1,2008Q2,4,1.738504337657227
core_cpi,most_recent_release,2008Q2,2008Q3,1,2.566355471978212
core_cpi,most_recent_release,2008Q2,2008Q3,2,1.7722149707397445
core_cpi,most_recent_release,2008Q2,2008Q3,4,1.81345711662343
core_cpi,most_recent_release,2008Q3,2008Q4,1,0.9780744695013003
core_cpi,most_recent_release,2008Q3,2008Q4,2,1.3267304818474772
core_cpi,most_recent_release,2008Q3,2008Q4,4,1.469419872121015
core_cpi,most_recent_release,2008Q4,2009Q1,1,1.6753864941936418
core_cpi,most_recent_release,2008Q4,2009Q1,2,1.854699262507104
core_cpi,most_recent_release,2008Q4,2009Q1,4,1.7350772878576466
core_cpi,most_recent_release,2009Q1,2009Q2,1,2.0340120308205942
core_cpi,most_recent_release,2009Q1,2009Q2,2,1.6121092623945954
core_cpi,most_recent_release,2009Q1,2009Q2,4,1.3311894322793056
core_cpi,most_recent_release,2009Q2,2009Q3,1,1.1902064939685981
core_cpi,most_recent_release,2009Q2,2009Q3,2,1.6154553132081675
core_cpi,most_recent_release,2009Q2,2009Q3,4,0.948113257957473
core_cpi,most_recent_release,2009Q3,2009Q4,1,2.040704132447787
core_cpi,most_recent_release,2009Q3,2009Q4,2,1.0502696021640467
core_cpi,most_recent_release,2009Q3,2009Q4,4,0.8923543651431788
core_cpi,most_recent_release,2009Q4,2010Q1,1,0.05983507188031327
core_cpi,most_recent_release,2009Q4,2010Q1,2,0.2807712027067817
core_cpi,most_recent_release,2009Q4,2010Q1,4,0.6435059176620149
core_cpi,most_recent_release,2010Q1,2010Q2,1,0.501707333533185
core_cpi,most_recent_release,2010Q1,2010Q2,2,0.7344391281223324
core_cpi,most_recent_release,2010Q1,2010Q2,4,1.0998785621788325
core_cpi,most_recent_release,2010Q2,2010Q3,1,0.9671709227114708
core_cpi,most_recent_release,2010Q2,2010Q3,2,1.006240632617295
core_cpi,most_recent_release,2010Q2,2010Q3,4,1.4407488098111891
core_cpi,most_recent_release,2010Q3,2010Q4,1,1.0453103425230958
core_cpi,most_recent_release,2010Q3,2010Q4,2,1.4653179962353227
core_cpi,most_recent_release,2010Q3,2010Q4,4,1.8803947241804624
core_cpi,most_recent_release,2010Q4,2011Q1,1,1.8853256499475248
core_cpi,most_recent_release,2010Q4,2011Q1,2,1.8752569870050806
core_cpi,most_recent_release,2010Q4,2011Q1,4,2.151013802920978
core_cpi,most_recent_release,2011Q1,2011Q2,1,1.8651883240626117
core_cpi,most_recent_release,2011Q1,2011Q2,2,2.2954714521255846
core_cpi,most_recent_release,2011Q1,2011Q2,4,2.2039959348422307
core_cpi,most_recent_release,2011Q2,2011Q3,1,2.7257545801885623
core_cpi,most_recent_release,2011Q2,2011Q3,2,2.4267706188368763
core_cpi,most_recent_release,2011Q2,2011Q3,4,2.2278875453920617
core_cpi,most_recent_release,2011Q3,2011Q4,1,2.1277866574851303
core_cpi,most_recent_release,2011Q3,2011Q4,2,2.112520417558895
core_cpi,most_recent_release,2011Q3,2011Q4,4,1.997630581919461
core_cpi,most_recent_release,2011Q4,2012Q1,1,2.097254177632553
core_cpi,most_recent_release,2011Q4,2012Q1,2,2.029004471947237
core_cpi,most_recent_release,2011Q4,2012Q1,4,1.930253357329419
core_cpi,most_recent_release,2012Q1,2012Q2,1,1.960754766261872
core_cpi,most_recent_release,2012Q1,2012Q2,2,1.882740746280057
core_cpi,most_recent_release,2012Q1,2012Q2,4,1.910799109928351
core_cpi,most_recent_release,2012Q2,2012Q3,1,1.8047267262982372
core_cpi,most_recent_release,2012Q2,2012Q3,2,1.8315022427116097
core_cpi,most_recent_release,2012Q2,2012Q3,4,1.6477049618713466
core_cpi,most_recent_release,2012Q3,2012Q4,1,1.8582777591249982
core_cpi,most_recent_release,2012Q3,2012Q4,2,1.938857473576621
core_cpi,most_recent_release,2012Q3,2012Q4,4,1.7297223871016572
core_cpi,most_recent_release,2012Q4,2013Q1,1,2.0194371880282405
core_cpi,most_recent_release,2012Q4,2013Q1,2,1.463907681031054
core_cpi,most_recent_release,2012Q4,2013Q1,4,1.7084566490768067
core_cpi,most_recent_release,2013Q1,2013Q2,1,0.9083781740338615
core_cpi,most_recent_release,2013Q1,2013Q2,2,1.5205873006266966
core_cpi,most_recent_release,2013Q1,2013Q2,4,1.5897927185380956
core_cpi,most_recent_release,2013Q2,2013Q3,1,2.1327964272195374
core_cpi,most_recent_release,2013Q2,2013Q3,2,1.953005617122583
core_cpi,most_recent_release,2013Q2,2013Q3,4,1.8787409842629166
core_cpi,most_recent_release,2013Q3,2013Q4,1,1.7732148070255398
core_cpi,most_recent_release,2013Q3,2013Q4,2,1.6589981364494844
core_cpi,most_recent_release,2013Q3,2013Q4,4,1.7584797120957143
core_cpi,most_recent_release,2013Q4,2014Q1,1,1.5447814658733832
core_cpi,most_recent_release,2013Q4,2014Q1,2,1.8044763514033062
core_cpi,most_recent_release,2013Q4,2014Q1,4,1.712357349347346
core_cpi,most_recent_release,2014Q1,2014Q2,1,2.0641712369331704
core_cpi,most_recent_release,2014Q1,2014Q2,2,1.8579612877419307
core_cpi,most_recent_release,2014Q1,2014Q2,4,1.67433183909139
core_cpi,most_recent_release,2014Q2,2014Q3,1,1.6517513385507208
core_cpi,most_recent_release,2014Q2,2014Q3,2,1.6202383472914104
core_cpi,most_recent_release,2014Q2,2014Q3,4,1.761400240791203
core_cpi,most_recent_release,2014Q3,2014Q4,1,1.588725356032162
core_cpi,most_recent_release,2014Q3,2014Q4,2,1.4907023904408363
core_cpi,most_recent_release,2014Q3,2014Q4,4,1.8437151313048623
core_cpi,most_recent_release,2014Q4,2015Q1,1,1.392679424849482
core_cpi,most_recent_release,2014Q4,2015Q1,2,1.9025621342909775
core_cpi,most_recent_release,2014Q4,2015Q1,4,1.9745729669598429
core_cpi,most_recent_release,2015Q1,2015Q2,1,2.4124448437325188
core_cpi,most_recent_release,2015Q1,2015Q2,2,2.196727872168878
core_cpi,most_recent_release,2015Q1,2015Q2,4,2.146778266586687
core_cpi,most_recent_release,2015Q2,2015Q3,1,1.9810109006052474
core_cpi,most_recent_release,2015Q2,2015Q3,2,2.046583799628678
core_cpi,most_recent_release,2015Q2,2015Q3,4,2.2001378910126106
core_cpi,most_recent_release,2015Q3,2015Q4,1,2.112156698652088
core_cpi,most_recent_release,2015Q3,2015Q4,2,2.09682866100451
core_cpi,most_recent_release,2015Q3,2015Q4,4,2.225095766552532
core_cpi,most_recent_release,2015Q4,2016Q1,1,2.081500623356898
core_cpi,most_recent_release,2015Q4,2016Q1,2,2.353691982396522
core_cpi,most_recent_release,2015Q4,2016Q1,4,2.158878007829261
core_cpi,most_recent_release,2016Q1,2016Q2,1,2.6258833414361344
core_cpi,most_recent_release,2016Q1,2016Q2,2,2.3533628721005697
core_cpi,most_recent_release,2016Q1,2016Q2,4,2.1536407923261294
core_cpi,most_recent_release,2016Q2,2016Q3,1,2.080842402764966
core_cpi,most_recent_release,2016Q2,2016Q3,2,1.9640640332620185
core_cpi,most_recent_release,2016Q2,2016Q3,4,1.7618319070567372
core_cpi,most_recent_release,2016Q3,2016Q4,1,1.8472856637590338
core_cpi,most_recent_release,2016Q3,2016Q4,2,1.9539187125516748
core_cpi,most_recent_release,2016Q3,2016Q4,4,1.629122062331419
core_cpi,most_recent_release,2016Q4,2017Q1,1,2.060551761344321
core_cpi,most_recent_release,2016Q4,2017Q1,2,1.559599780851489
core_cpi,most_recent_release,2016Q4,2017Q1,4,1.740565619920724
core_cpi,most_recent_release,2017Q1,2017Q2,1,1.0586478003586173
core_cpi,most_recent_release,2017Q1,2017Q2,2,1.3043254121111771
core_cpi,most_recent_release,2017Q1,2017Q2,4,1.944918185083842
core_cpi,most_recent_release,2017Q2,2017Q3,1,1.5500030238636444
core_cpi,most_recent_release,2017Q2,2017Q3,2,1.9215314589899626
core_cpi,most_recent_release,2017Q2,2017Q3,4,2.1987312871084126
core_cpi,most_recent_release,2017Q3,2017Q4,1,2.2930598941161815
core_cpi,most_recent_release,2017Q3,2017Q4,2,2.585510958056513
core_cpi,most_recent_release,2017Q3,2017Q4,4,2.171587807280607
core_cpi,most_recent_release,2017Q4,2018Q1,1,2.877962021996862
core_cpi,most_recent_release,2017Q4,2018Q1,2,2.4759311152268713
core_cpi,most_recent_release,2017Q4,2018Q1,4,2.17305867560131
core_cpi,most_recent_release,2018Q1,2018Q2,1,2.073900208456947
core_cpi,most_recent_release,2018Q1,2018Q2,2,1.7576646565047163
core_cpi,most_recent_release,2018Q1,2018Q2,4,2.106605869816267
core_cpi,most_recent_release,2018Q2,2018Q3,1,1.441429104552521
core_cpi,most_recent_release,2018Q2,2018Q3,2,1.8701862359757748
core_cpi,most_recent_release,2018Q2,2018Q3,4,2.0254561699695826
core_cpi,most_recent_release,2018Q3,2018Q4,1,2.29894336739906
core_cpi,most_recent_release,2018Q3,2018Q4,2,2.455547083127841
core_cpi,most_recent_release,2018Q3,2018Q4,4,2.246924240855545
core_cpi,most_recent_release,2018Q4,2019Q1,1,2.6121507988566375
core_cpi,most_recent_release,2018Q4,2019Q1,2,2.180726103963442
core_cpi,most_recent_release,2018Q4,2019Q1,4,2.3009998188485774
core_cpi,most_recent_release,2019Q1,2019Q2,1,1.7493014090702537
core_cpi,most_recent_release,2019Q1,2019Q2,2,2.0383013985832714
core_cpi,most_recent_release,2019Q1,2019Q2,4,2.2240509265454986
core_cpi,most_recent_release,2019Q2,2019Q3,1,2.327301388096274
core_cpi,most_recent_release,2019Q2,2019Q3,2,2.4212735337337423
core_cpi,most_recent_release,2019Q2,2019Q3,4,1.2695009488916789
core_cpi,most_recent_release,2019Q3,2019Q4,1,2.5152456793711355
core_cpi,most_recent_release,2019Q3,2019Q4,2,2.409800454507751
core_cpi,most_recent_release,2019Q3,2019Q4,4,1.6537485816164579
core_cpi,most_recent_release,2019Q4,2020Q1,1,2.3043552296443384
core_cpi,most_recent_release,2019Q4,2020Q1,2,0.11772836404966071
core_cpi,most_recent_release,2019Q4,2020Q1,4,1.6299983339165718
core_cpi,most_recent_release,2020Q1,2020Q2,1,-2.0688985015450783
core_cpi,most_recent_release,2020Q1,2020Q2,2,0.897696708725148
core_cpi,most_recent_release,2020Q1,2020Q2,4,1.4251191096000422
core_cpi,most_recent_release,2020Q2,2020Q3,1,3.864291918995338
core_cpi,most_recent_release,2020Q2,2020Q3,2,3.142268303783486
core_cpi,most_recent_release,2020Q2,2020Q3,4,3.6670292093726657
core_cpi,most_recent_release,2020Q3,2020Q4,1,2.4202446885715703
core_cpi,most_recent_release,2020Q3,2020Q4,2,1.952541510474933
core_cpi,most_recent_release,2020Q3,2020Q4,4,3.9709525948595124
core_cpi,most_recent_release,2020Q4,2021Q1,1,1.4848383323782828
core_cpi,most_recent_release,2020Q4,2021Q1,2,4.19179011496186
core_cpi,most_recent_release,2020Q4,2021Q1,4,4.89602839193207
core_cpi,most_recent_release,2021Q1,2021Q2,1,6.898741897545467
core_cpi,most_recent_release,2021Q1,2021Q2,2,5.989363679244112
core_cpi,most_recent_release,2021Q1,2021Q2,4,6.138537152361026
core_cpi,most_recent_release,2021Q2,2021Q3,1,5.0799854609427655
core_cpi,most_recent_release,2021Q2,2021Q3,2,5.600266668902286
core_cpi,most_recent_release,2021Q2,2021Q3,4,5.85477801015462
core_cpi,most_recent_release,2021Q3,2021Q4,1,6.120547876861764
core_cpi,most_recent_release,2021Q3,2021Q4,2,6.2877106254779545
core_cpi,most_recent_release,2021Q3,2021Q4,4,6.081799410817502
core_cpi,most_recent_release,2021Q4,2022Q1,1,6.454873374094053
core_cpi,most_recent_release,2021Q4,2022Q1,2,6.109289351406972
core_cpi,most_recent_release,2021Q4,2022Q1,4,5.810107950503799
core_cpi,most_recent_release,2022Q1,2022Q2,1,5.763705328719841
core_cpi,most_recent_release,2022Q1,2022Q2,2,5.875888196157045
core_cpi,most_recent_release,2022Q1,2022Q2,4,5.387117826851879
core_cpi,most_recent_release,2022Q2,2022Q3,1,5.988071063594216
core_cpi,most_recent_release,2022Q2,2022Q3,2,5.51092654960061
core_cpi,most_recent_release,2022Q2,2022Q3,4,5.101444558357626
core_cpi,most_recent_release,2022Q3,2022Q4,1,5.033782035606989
core_cpi,most_recent_release,2022Q3,2022Q4,2,4.898347457546709
core_cpi,most_recent_release,2022Q3,2022Q4,4,4.314200017238915
core_cpi,most_recent_release,2022Q4,2023Q1,1,4.762912879486407
core_cpi,most_recent_release,2022Q4,2023Q1,2,4.691962567114628
core_cpi,most_recent_release,2022Q4,2023Q1,4,3.909399246791615
core_cpi,most_recent_release,2023Q1,2023Q2,1,4.62101225474281
core_cpi,most_recent_release,2023Q1,2023Q2,2,3.730052576931146
core_cpi,most_recent_release,2023Q1,2023Q2,4,3.741234504522827
core_cpi,most_recent_release,2023Q2,2023Q3,1,2.839092899119464
core_cpi,most_recent_release,2023Q2,2023Q3,2,3.1268359264686048
core_cpi,most_recent_release,2023Q2,2023Q3,4,3.370811705297193
core_cpi,most_recent_release,2023Q3,2023Q4,1,3.4145789538177573
core_cpi,most_recent_release,2023Q3,2023Q4,2,3.752416432114542
core_cpi,most_recent_release,2023Q3,2023Q4,4,3.213727421349083
core_cpi,most_recent_release,2023Q4,2024Q1,1,4.090253910411352
core_cpi,most_recent_release,2023Q4,2024Q1,2,3.614787484125792
core_cpi,most_recent_release,2023Q4,2024Q1,4,3.2137147925431933
core_cpi,most_recent_release,2024Q1,2024Q2,1,3.1393210578402497
core_cpi,most_recent_release,2024Q1,2024Q2,2,2.6750384105836456
core_cpi,most_recent_release,2024Q1,2024Q2,4,3.0294543966381977
core_cpi,most_recent_release,2024Q2,2024Q3,1,2.2107557633270125
core_cpi,most_recent_release,2024Q2,2024Q3,2,2.812642100960609
core_cpi,most_recent_release,2024Q2,2024Q3,4,2.7786513157758295
core_cpi,most_recent_release,2024Q3,2024Q4,1,3.414528438594226
core_cpi,most_recent_release,2024Q3,2024Q4,2,3.3838703826927494
core_cpi,most_recent_release,2024Q3,2024Q4,4,3.016088459242606
core_cpi,most_recent_release,2024Q4,2025Q1,1,3.3532123267912954
core_cpi,most_recent_release,2024Q4,2025Q1,2,2.744660530591061
core_cpi,most_recent_release,2024Q4,2025Q1,4,2.6429577577842647
core_cpi,most_recent_release,2025Q1,2025Q2,1,2.1361087343908296
core_cpi,most_recent_release,2025Q1,2025Q2,2,2.648306535792445
core_cpi,most_recent_release,2025Q1,2025Q2,4,2.308486745217815
core_cpi,most_recent_release,2025Q2,2025Q3,1,3.160504337194127
core_cpi,most_recent_release,2025Q2,2025Q3,2,2.541254984977493
core_cpi,most_recent_release,2025Q2,2025Q3,4,2.4854849858850696
core_cpi,most_recent_release,2025Q3,2025Q4,1,1.9220056327608246
core_cpi,most_recent_release,2025Q3,2025Q4,2,1.9686669546431648
core_cpi,most_recent_release,2025Q4,2026Q1,1,2.01532827652547
core_cpi,most_recent_release,2025Q4,2026Q1,2,2.4297149867926446
core_cpi,most_recent_release,2026Q1,2026Q2,1,2.8441016970597603
headline_cpi,first_release,1998Q4,1999Q1,1,1.4589361979944906
headline_cpi,first_release,1998Q4,1999Q1,2,2.4617818444615422
headline_cpi,first_release,1998Q4,1999Q1,4,2.5854860472979557
headline_cpi,first_release,1999Q1,1999Q2,1,3.4646274909286623
headline_cpi,first_release,1999Q1,1999Q2,2,3.011802054083972
headline_cpi,first_release,1999Q1,1999Q2,4,3.1856144610483668
headline_cpi,first_release,1999Q2,1999Q3,1,2.5589766172393165
headline_cpi,first_release,1999Q2,1999Q3,2,2.7091902501343643
headline_cpi,first_release,1999Q2,1999Q3,4,3.197427035291357
headline_cpi,first_release,1999Q3,1999Q4,1,2.8594038830294553
headline_cpi,first_release,1999Q3,1999Q4,2,3.359426868012758
headline_cpi,first_release,1999Q3,1999Q4,4,3.3315827732182566
headline_cpi,first_release,1999Q4,2000Q1,1,3.859449852996094
headline_cpi,first_release,1999Q4,2000Q1,2,3.6856638204483234
headline_cpi,first_release,1999Q4,2000Q1,4,3.2887055960282763
headline_cpi,first_release,2000Q1,2000Q2,1,3.5118777879005676
headline_cpi,first_release,2000Q1,2000Q2,2,3.3037386784237657
headline_cpi,first_release,2000Q1,2000Q2,4,3.3324222972909183
headline_cpi,first_release,2000Q2,2000Q3,1,3.095599568946926
headline_cpi,first_release,2000Q2,2000Q3,2,2.8917473716081794
headline_cpi,first_release,2000Q2,2000Q3,4,3.208894193774598
headline_cpi,first_release,2000Q3,2000Q4,1,2.6878951742694523
headline_cpi,first_release,2000Q3,2000Q4,2,3.3611059161581163
headline_cpi,first_release,2000Q3,2000Q4,4,2.603962387139797
headline_cpi,first_release,2000Q4,2001Q1,1,4.03431665804672
headline_cpi,first_release,2000Q4,2001Q1,2,3.5260410159410114
headline_cpi,first_release,2000Q4,2001Q1,4,1.8193761284455285
headline_cpi,first_release,2001Q1,2001Q2,1,3.017765373835297
headline_cpi,first_release,2001Q1,2001Q2,2,1.8468188581215195
headline_cpi,first_release,2001Q1,2001Q2,4,1.1295391469982714
headline_cpi,first_release,2001Q2,2001Q3,1,0.6758723424077354
headline_cpi,first_release,2001Q2,2001Q3,2,0.1127112409500591
headline_cpi,first_release,2001Q2,2001Q3,4,1.213953259893423
headline_cpi,first_release,2001Q3,2001Q4,1,-0.450449860507645
headline_cpi,first_release,2001Q3,2001Q4,2,0.41225943587503544
headline_cpi,first_release,2001Q3,2001Q4,4,1.5079985627794914
headline_cpi,first_release,2001Q4,2002Q1,1,1.2749687322577226
headline_cpi,first_release,2001Q4,2002Q1,2,2.3151952788367787
headline_cpi,first_release,2001Q4,2002Q1,4,2.2101467155176637
headline_cpi,first_release,2002Q1,2002Q2,1,3.3554218254159287
headline_cpi,first_release,2002Q1,2002Q2,2,2.6037376896839266
headline_cpi,first_release,2002Q1,2002Q2,4,2.805658205021424
headline_cpi,first_release,2002Q2,2002Q3,1,1.852053553952019
headline_cpi,first_release,2002Q2,2002Q3,2,2.1050981521985364
headline_cpi,first_release,2002Q2,2002Q3,4,2.112310883827146
headline_cpi,first_release,2002Q3,2002Q4,1,2.358142750445062
headline_cpi,first_release,2002Q3,2002Q4,2,3.0075787203589113
headline_cpi,first_release,2002Q3,2002Q4,4,2.229219825942096
headline_cpi,first_release,2002Q4,2003Q1,1,3.657014690272762
headline_cpi,first_release,2002Q4,2003Q1,2,2.119523615455774
headline_cpi,first_release,2002Q4,2003Q1,4,1.856285357481563
headline_cpi,first_release,2003Q1,2003Q2,1,0.5820325406387191
headline_cpi,first_release,2003Q1,2003Q2,2,1.450860931525294
headline_cpi,first_release,2003Q1,2003Q2,4,1.839980714711742
headline_cpi,first_release,2003Q2,2003Q3,1,2.31968932241181
headline_cpi,first_release,2003Q2,2003Q3,2,1.5930470995073338
headline_cpi,first_release,2003Q2,2003Q3,4,2.84993951718368
headline_cpi,first_release,2003Q3,2003Q4,1,0.866404876602906
headline_cpi,first_release,2003Q3,2003Q4,2,2.2291004978982034
headline_cpi,first_release,2003Q3,2003Q4,4,2.72849583617032
headline_cpi,first_release,2003Q4,2004Q1,1,3.591796119193576
headline_cpi,first_release,2003Q4,2004Q1,2,4.106831934859971
headline_cpi,first_release,2003Q4,2004Q1,4,3.3528286700260113
headline_cpi,first_release,2004Q1,2004Q2,1,4.621867750526441
headline_cpi,first_release,2004Q1,2004Q2,2,3.227891174442433
headline_cpi,first_release,2004Q1,2004Q2,4,2.9766309450288886
headline_cpi,first_release,2004Q2,2004Q3,1,1.8339145983584173
headline_cpi,first_release,2004Q2,2004Q3,2,2.598825405192031
headline_cpi,first_release,2004Q2,2004Q3,4,2.8393822366879635
headline_cpi,first_release,2004Q3,2004Q4,1,3.3637362120256595
headline_cpi,first_release,2004Q3,2004Q4,2,2.7253707156153446
headline_cpi,first_release,2004Q3,2004Q4,4,3.626546251895033
headline_cpi,first_release,2004Q4,2005Q1,1,2.0870052192049937
headline_cpi,first_release,2004Q4,2005Q1,2,3.079939068183883
headline_cpi,first_release,2004Q4,2005Q1,4,3.579466508835347
headline_cpi,first_release,2005Q1,2005Q2,1,4.072872917162758
headline_cpi,first_release,2005Q1,2005Q2,2,4.527721788174724
headline_cpi,first_release,2005Q1,2005Q2,4,3.644819676627882
headline_cpi,first_release,2005Q2,2005Q3,1,4.9825706591866945
headline_cpi,first_release,2005Q2,2005Q3,2,4.07899394948681
headline_cpi,first_release,2005Q2,2005Q3,4,3.8401483808127406
headline_cpi,first_release,2005Q3,2005Q4,1,3.175417239786946
headline_cpi,first_release,2005Q3,2005Q4,2,2.761917565081065
headline_cpi,first_release,2005Q3,2005Q4,4,3.3189087322639366
headline_cpi,first_release,2005Q4,2006Q1,1,2.348417890375169
headline_cpi,first_release,2005Q4,2006Q1,2,3.601302812138654
headline_cpi,first_release,2005Q4,2006Q1,4,1.9657476546798072
headline_cpi,first_release,2006Q1,2006Q2,1,4.854187733902116
headline_cpi,first_release,2006Q1,2006Q2,2,3.875899899446815
headline_cpi,first_release,2006Q1,2006Q2,4,2.3643708675403974
headline_cpi,first_release,2006Q2,2006Q3,1,2.897612064991533
headline_cpi,first_release,2006Q2,2006Q3,2,0.3301924972209496
headline_cpi,first_release,2006Q2,2006Q3,4,2.604582155270262
headline_cpi,first_release,2006Q3,2006Q4,1,-2.237227070549623
headline_cpi,first_release,2006Q3,2006Q4,2,0.852841835633986
headline_cpi,first_release,2006Q3,2006Q4,4,2.3440284820858555
headline_cpi,first_release,2006Q4,2007Q1,1,3.942910741817588
headline_cpi,first_release,2006Q4,2007Q1,2,4.878971813319571
headline_cpi,first_release,2006Q4,2007Q1,4,3.950613767077761
headline_cpi,first_release,2007Q1,2007Q2,1,5.815032884821528
headline_cpi,first_release,2007Q1,2007Q2,2,3.835215128537725
headline_cpi,first_release,2007Q1,2007Q2,4,3.9419364902115146
headline_cpi,first_release,2007Q2,2007Q3,1,1.855397372253876
headline_cpi,first_release,2007Q2,2007Q3,2,3.0222557208359286
headline_cpi,first_release,2007Q2,2007Q3,4,3.7165322261114575
headline_cpi,first_release,2007Q3,2007Q4,1,4.189114069417963
headline_cpi,first_release,2007Q3,2007Q4,2,4.0486578518852765
headline_cpi,first_release,2007Q3,2007Q4,4,4.878927521206222
headline_cpi,first_release,2007Q4,2008Q1,1,3.9082016343525634
headline_cpi,first_release,2007Q4,2008Q1,2,4.410808731386989
headline_cpi,first_release,2007Q4,2008Q1,4,1.42592461402329
headline_cpi,first_release,2008Q1,2008Q2,1,4.913415828421379
headline_cpi,first_release,2008Q1,2008Q2,2,5.709197190527173
headline_cpi,first_release,2008Q1,2008Q2,4,-0.11838960458391062
headline_cpi,first_release,2008Q2,2008Q3,1,6.504978552632899
headline_cpi,first_release,2008Q2,2008Q3,2,-1.5589595033404335
headline_cpi,first_release,2008Q2,2008Q3,4,-1.0163533743898052
headline_cpi,first_release,2008Q3,2008Q4,1,-9.622897559313808
headline_cpi,first_release,2008Q3,2008Q4,2,-5.945976399694995
headline_cpi,first_release,2008Q3,2008Q4,4,-1.7587036952138262
headline_cpi,first_release,2008Q4,2009Q1,1,-2.2690552400761748
headline_cpi,first_release,2008Q4,2009Q1,2,-0.4737472454391639
headline_cpi,first_release,2008Q4,2009Q1,4,1.4933821789484178
headline_cpi,first_release,2009Q1,2009Q2,1,1.3215607491978674
headline_cpi,first_release,2009Q1,2009Q2,2,2.4285690092673184
headline_cpi,first_release,2009Q1,2009Q2,4,2.4719468924966184
headline_cpi,first_release,2009Q2,2009Q3,1,3.535577269336787
headline_cpi,first_release,2009Q2,2009Q3,2,3.460511603336016
headline_cpi,first_release,2009Q2,2009Q3,4,1.9614322877999728
headline_cpi,first_release,2009Q3,2009Q4,1,3.3854459373352035
headline_cpi,first_release,2009Q3,2009Q4,2,2.515324775725912
headline_cpi,first_release,2009Q3,2009Q4,4,1.4431237716451464
headline_cpi,first_release,2009Q4,2010Q1,1,1.6452036141165713
headline_cpi,first_release,2009Q4,2010Q1,2,0.46235297226392136
headline_cpi,first_release,2009Q4,2010Q1,4,1.2304123270039835
headline_cpi,first_release,2010Q1,2010Q2,1,-0.7204976695887364
headline_cpi,first_release,2010Q1,2010Q2,2,0.3709227675644217
headline_cpi,first_release,2010Q1,2010Q2,4,2.1388161774489203
headline_cpi,first_release,2010Q2,2010Q3,1,1.4623432047175926
headline_cpi,first_release,2010Q2,2010Q3,2,1.9984716817440438
headline_cpi,first_release,2010Q2,2010Q3,4,3.321514705474444
headline_cpi,first_release,2010Q3,2010Q4,1,2.5346001587705183
headline_cpi,first_release,2010Q3,2010Q4,2,3.906709587333415
headline_cpi,first_release,2010Q3,2010Q4,4,3.7112960966980344
headline_cpi,first_release,2010Q4,2011Q1,1,5.2788190158963175
headline_cpi,first_release,2010Q4,2011Q1,2,4.644557729204872
headline_cpi,first_release,2010Q4,2011Q1,4,3.310482258117525
headline_cpi,first_release,2011Q1,2011Q2,1,4.010296442513378
headline_cpi,first_release,2011Q1,2011Q2,2,3.515882606062626
headline_cpi,first_release,2011Q1,2011Q2,4,2.5687666779925595
headline_cpi,first_release,2011Q2,2011Q3,1,3.0214687696119316
headline_cpi,first_release,2011Q2,2011Q3,2,1.9764067870302087
headline_cpi,first_release,2011Q2,2011Q3,4,1.7537437371122166
headline_cpi,first_release,2011Q3,2011Q4,1,0.9313448044484856
headline_cpi,first_release,2011Q3,2011Q4,2,1.6216507499224568
headline_cpi,first_release,2011Q3,2011Q4,4,1.5674778738219306
headline_cpi,first_release,2011Q4,2012Q1,1,2.3119566953964608
headline_cpi,first_release,2011Q4,2012Q1,2,1.5310806871942428
headline_cpi,first_release,2011Q4,2012Q1,4,1.842740681051038
headline_cpi,first_release,2012Q1,2012Q2,1,0.7502046789920381
headline_cpi,first_release,2012Q1,2012Q2,2,1.5133049977214035
headline_cpi,first_release,2012Q1,2012Q2,4,1.563695187167774
headline_cpi,first_release,2012Q2,2012Q3,1,2.276405316450737
headline_cpi,first_release,2012Q2,2012Q3,2,2.1544006749078584
headline_cpi,first_release,2012Q2,2012Q3,4,1.369249165132005
